,numero_fidelizacion,provincia,ciudad,codigo_postal,genero,educacion,salario,estado_civil,tarjeta_lealtad,valoracion_cliente,tipo_inscripcion,año_inscripcion,mes_inscripcion,año_cancelacion,mes_cancelacion
223,717660,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Single,Star,4293.01,Standard,2015,3,0,0
224,450621,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77083.0,Married,Star,4296.6,Standard,2015,3,0,0
225,939562,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95467.0,Married,Star,4297.02,Standard,2016,12,0,0
226,135250,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,88089.0,Married,Star,4298.66,Standard,2013,8,0,0
227,714555,Ontario,Toronto,P2T 6G3,Male,Bachelor,64387.0,Divorced,Star,4299.84,Standard,2013,8,0,0
228,947868,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96733.0,Married,Star,4300.9,Standard,2012,5,0,0
229,573661,Quebec,Montreal,H2T 9K8,Female,Bachelor,86098.0,Single,Star,4303.64,Standard,2018,8,0,0
230,228580,Ontario,Toronto,M8Y 4K8,Male,Bachelor,54643.0,Single,Star,4305.79,Standard,2012,5,0,0
231,557500,Ontario,Toronto,M1R 4K3,Female,Bachelor,49606.0,Married,Star,4305.81,Standard,2015,11,0,0
232,238233,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85577.0,Married,Star,4307.42,Standard,2017,4,0,0
233,979309,Quebec,Montreal,H2T 2J6,Male,Bachelor,63654.0,Single,Star,4312.77,Standard,2013,3,0,0
234,342483,Alberta,Calgary,T3E 2V9,Male,College,73455.0,Single,Aurora,23706.11,2018 Promotion,2018,3,0,0
235,833569,Saskatchewan,Regina,S6J 3G0,Female,College,73455.0,Single,Star,4314.07,Standard,2017,9,0,0
236,120046,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56411.0,Married,Star,4314.17,Standard,2017,7,0,0
237,816881,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56411.0,Married,Star,4314.17,Standard,2018,6,0,0
238,717700,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62093.0,Married,Star,4315.79,Standard,2015,9,0,0
239,384146,Alberta,Peace River,T9O 2W2,Female,High School or Below,48890.0,Married,Nova,2790.23,2018 Promotion,2018,4,2018,12
240,245465,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,69818.0,Married,Star,4319.15,Standard,2015,8,0,0
241,510372,Ontario,Toronto,M2M 7K8,Female,College,73455.0,Divorced,Star,4322.24,Standard,2018,7,0,0
242,709920,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,82427.0,Married,Star,4327.1,Standard,2013,1,0,0
243,156031,Quebec,Montreal,H2Y 4R4,Female,Bachelor,84981.0,Married,Star,4328.37,Standard,2014,12,2015,8
244,143784,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2013,1,0,0
245,602176,Quebec,Quebec City,G1B 3L5,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,8,2018,5
246,870998,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,4,0,0
247,958224,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2015,12,0,0
248,837628,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60928.0,Married,Star,4330.77,Standard,2014,10,0,0
249,395460,Alberta,Edmonton,T9G 1W3,Male,College,73455.0,Single,Star,4330.8,Standard,2013,12,0,0
250,136547,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2012,9,0,0
251,780631,Ontario,Toronto,M2M 7K8,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2018,11,0,0
252,166712,Saskatchewan,Regina,S1J 3C5,Male,Master,114551.0,Single,Star,4334.06,Standard,2014,8,0,0
253,217695,Ontario,Trenton,K8V 4B2,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,9,0,0
254,263707,Nova Scotia,Halifax,B3J 9S2,Female,Master,114551.0,Single,Star,4334.06,Standard,2014,5,0,0
255,638368,Quebec,Montreal,H2T 2J6,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,11,0,0
256,695529,British Columbia,Vancouver,V6E 3D9,Male,Master,114551.0,Single,Star,4334.06,Standard,2012,12,0,0
257,871203,Ontario,Toronto,M1R 4K3,Male,Master,114551.0,Single,Star,4334.06,Standard,2017,12,0,0
258,915571,British Columbia,Victoria,V10 6T5,Male,Master,114551.0,Single,Star,4334.06,Standard,2015,7,0,0
259,642109,British Columbia,Victoria,V10 6T5,Male,Bachelor,94908.0,Married,Star,4335.35,Standard,2014,2,0,0
260,833701,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,4340.86,Standard,2014,2,0,0
261,275442,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2016,1,0,0
262,374345,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2015,10,0,0
263,384825,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2012,8,0,0
264,559233,Ontario,Kingston,M9K 2P4,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2018,7,0,0
265,564650,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2013,8,0,0
266,277649,Ontario,Toronto,P1W 1K4,Male,Bachelor,94838.0,Divorced,Star,4358.76,Standard,2012,8,0,0
267,176885,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,12,2016,8
268,732013,Ontario,Toronto,M2P 4F6,Female,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,9,0,0
269,793318,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,4362.77,Standard,2016,2,0,0
270,830024,Quebec,Montreal,H2T 9K8,Female,College,73455.0,Single,Star,4362.77,Standard,2015,4,0,0
271,223684,Ontario,Toronto,P1J 8T7,Male,Bachelor,74964.0,Married,Star,4362.93,Standard,2018,7,0,0
272,723262,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,74964.0,Married,Star,4362.93,Standard,2018,10,0,0
273,879892,Ontario,Toronto,M2M 6J7,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2018,5,0,0
274,966117,Alberta,Calgary,T3E 2V9,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2012,9,0,0
275,258358,Quebec,Montreal,H2T 2J6,Female,College,73455.0,Single,Star,4363.2,Standard,2016,7,2017,3
276,265836,Quebec,Montreal,H2T 2J6,Female,Bachelor,64692.0,Single,Star,4364.31,Standard,2013,6,0,0
277,474174,Ontario,Sudbury,M5V 1G5,Female,Doctor,218703.0,Married,Star,4365.26,Standard,2015,11,2018,1
278,474172,Ontario,Toronto,P1J 8T7,Female,Bachelor,50951.0,Single,Star,4369.04,Standard,2015,5,2016,3
279,202299,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2017,3,0,0
280,497467,Quebec,Montreal,H4G 3T4,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2015,3,0,0
281,971902,Ontario,Toronto,M1R 4K3,Male,College,73455.0,Married,Star,4376.08,Standard,2014,1,2015,11
282,134279,Ontario,Toronto,P1W 1K4,Male,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2018,8,0,0
283,474757,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2014,4,2015,5
284,635225,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2015,3,0,0
285,980198,Quebec,Montreal,H4G 3T4,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2017,2,0,0
286,995693,Alberta,Calgary,T3E 2V9,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2018,5,0,0
287,861924,Nova Scotia,Halifax,B3C 2M8,Male,College,73455.0,Single,Star,4377.53,Standard,2013,9,0,0
288,639383,Ontario,Toronto,M2M 7K8,Female,Bachelor,46978.0,Married,Star,4381.18,Standard,2018,10,0,0
289,769731,Ontario,Toronto,P1W 1K4,Female,High School or Below,61040.0,Married,Star,4381.88,Standard,2016,3,0,0
290,884530,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,61040.0,Married,Star,4381.88,Standard,2018,7,0,0
291,207372,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,93733.0,Single,Star,4383.15,Standard,2017,12,0,0
292,236300,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,55522.0,Married,Star,4384.35,Standard,2015,8,2016,8
293,543553,Ontario,Toronto,P1J 8T7,Female,Master,72027.0,Single,Star,4386.28,Standard,2018,11,0,0
294,639701,Ontario,Trenton,K8V 4B2,Female,Master,72027.0,Single,Star,4386.28,Standard,2012,4,0,0
295,998090,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51427.0,Married,Star,4389.28,Standard,2016,7,0,0
296,283747,Quebec,Tremblant,H5Y 2S9,Male,College,73455.0,Divorced,Star,4389.95,Standard,2016,4,0,0
297,863122,Ontario,Toronto,P5S 6R4,Male,Bachelor,52922.0,Married,Star,4395.89,Standard,2018,5,0,0
298,816593,British Columbia,Victoria,V10 6T5,Male,College,73455.0,Single,Star,4398.05,Standard,2015,11,0,0
299,440939,Manitoba,Winnipeg,R2C 0M5,Female,High School or Below,68812.0,Married,Star,4419.12,Standard,2016,9,0,0
300,531201,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Married,Star,4419.54,Standard,2012,8,0,0
301,585629,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Star,4423.69,Standard,2016,3,0,0
302,347932,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,78444.0,Married,Star,4425.75,Standard,2012,9,0,0
303,417886,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,91100.0,Married,Star,4425.91,Standard,2015,2,0,0
304,514900,Ontario,Toronto,P1L 8X8,Female,Bachelor,91100.0,Married,Star,4425.91,Standard,2018,7,0,0
305,203550,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53610.0,Married,Star,4426.1,Standard,2013,11,0,0
306,181825,Alberta,Calgary,T3E 2V9,Female,Bachelor,74770.0,Married,Star,4428.03,Standard,2015,4,0,0
307,261582,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,74770.0,Married,Star,4428.03,Standard,2012,7,0,0
308,679859,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74770.0,Married,Star,4428.03,Standard,2014,9,0,0
309,977693,Alberta,Calgary,T3E 2V9,Female,College,73455.0,Single,Nova,2887.74,2018 Promotion,2018,2,0,0
310,122958,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,49512.0,Married,Star,4430.57,Standard,2016,6,0,0
311,274698,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57188.0,Married,Star,4434.41,Standard,2013,9,2018,3
312,443967,Alberta,Peace River,T9O 2W2,Female,High School or Below,73327.0,Single,Nova,3086.87,2018 Promotion,2018,3,0,0
313,652291,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,96749.0,Divorced,Star,4439.9,Standard,2013,10,0,0
314,603775,Ontario,Ottawa,K1F 2R2,Male,College,73455.0,Married,Star,4443.63,Standard,2014,3,0,0
315,948404,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,86499.0,Married,Star,4447.42,Standard,2014,12,0,0
316,605877,Ontario,Toronto,P1J 8T7,Female,College,73455.0,Married,Star,4455.84,Standard,2016,12,0,0
317,994377,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53530.0,Single,Star,4456.02,Standard,2013,12,0,0
318,766927,Ontario,Toronto,P1J 8T7,Male,Bachelor,71936.0,Divorced,Star,4457.94,Standard,2016,4,0,0
319,556492,Alberta,Edmonton,T9G 1W3,Male,College,73455.0,Single,Nova,3099.54,2018 Promotion,2018,3,0,0
320,702588,Alberta,Banff,T4V 1D4,Male,Master,94440.0,Divorced,Star,4458.11,Standard,2016,11,0,0
321,798248,British Columbia,Dawson Creek,U5I 4F1,Female,Master,94440.0,Divorced,Star,4458.11,Standard,2012,5,0,0
322,641448,British Columbia,Victoria,V10 6T5,Male,Bachelor,83194.0,Married,Star,4462.45,Standard,2015,11,0,0
323,406047,Ontario,Toronto,P1J 8T7,Female,College,73455.0,Single,Star,4463.0,Standard,2017,3,0,0
324,538902,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Single,Star,4463.0,Standard,2017,10,0,0
325,855602,Alberta,Banff,T4V 1D4,Male,Bachelor,60704.0,Single,Nova,3133.5,2018 Promotion,2018,3,0,0
326,883242,Ontario,Toronto,P2T 6G3,Male,College,73455.0,Single,Star,4463.0,Standard,2018,10,0,0
327,909134,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,4463.0,Standard,2016,5,0,0
328,294753,Ontario,Trenton,K8V 4B2,Female,College,73455.0,Single,Star,4463.61,Standard,2015,1,0,0
329,606076,Alberta,Banff,T4V 1D4,Female,Bachelor,77162.0,Married,Star,4465.34,Standard,2018,11,0,0
330,120613,Quebec,Hull,J8Y 3Z5,Female,College,73455.0,Single,Star,4466.1,Standard,2018,12,0,0
331,520094,Quebec,Hull,J8Y 3Z5,Female,Bachelor,52881.0,Married,Star,4466.98,Standard,2016,10,0,0
332,754539,Quebec,Tremblant,H5Y 2S9,Male,College,73455.0,Single,Star,4467.71,Standard,2016,6,0,0
333,189611,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,4468.22,Standard,2012,10,0,0
334,971599,Alberta,Banff,T4V 1D4,Male,College,73455.0,Single,Star,4468.51,Standard,2013,6,0,0
335,485189,Ontario,Ottawa,K1G 4Z0,Male,College,73455.0,Single,Star,4471.75,Standard,2012,9,0,0
336,521384,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,71069.0,Married,Star,4472.33,Standard,2016,1,0,0
337,128039,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,94052.0,Married,Star,4474.48,Standard,2014,9,0,0
338,565133,Ontario,Toronto,P2T 6G3,Male,Bachelor,62202.0,Divorced,Star,4477.45,Standard,2013,4,0,0
339,947876,Ontario,Toronto,M1R 4K3,Male,Bachelor,101171.0,Married,Star,4479.02,Standard,2018,12,0,0
340,138746,British Columbia,Vancouver,V6E 3Z3,Female,High School or Below,57020.0,Married,Star,4479.49,Standard,2012,12,0,0
341,564707,Ontario,Trenton,K8V 4B2,Female,High School or Below,57020.0,Married,Star,4479.49,Standard,2013,10,0,0
342,712114,Alberta,Banff,T4V 1D4,Female,Bachelor,87293.0,Married,Nova,3235.36,2018 Promotion,2018,4,0,0
343,174996,Saskatchewan,Regina,S6J 3G0,Female,College,73455.0,Single,Star,4488.13,Standard,2014,10,0,0
344,798854,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Married,Star,4491.91,Standard,2017,6,0,0
345,800075,Quebec,Montreal,H2Y 4R4,Female,High School or Below,62621.0,Single,Star,4492.23,Standard,2016,2,0,0
346,410384,New Brunswick,Moncton,E1A 2A7,Male,College,73455.0,Single,Star,4492.52,Standard,2012,9,0,0
347,692304,Quebec,Tremblant,H5Y 2S9,Female,College,73455.0,Single,Star,4492.52,Standard,2016,10,0,0
348,991672,Quebec,Montreal,H4G 3T4,Male,College,73455.0,Single,Star,4502.41,Standard,2017,4,0,0
349,344180,British Columbia,Vancouver,V6E 3Z3,Male,College,73455.0,Single,Star,4502.67,Standard,2017,7,0,0
350,703338,Ontario,Trenton,K8V 4B2,Male,College,73455.0,Single,Star,4502.87,Standard,2018,11,0,0
351,922388,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,91236.0,Married,Star,4505.4,Standard,2016,12,0,0
352,471018,Ontario,Sudbury,M5V 1G5,Female,Bachelor,50047.0,Married,Star,4505.84,Standard,2015,8,2017,4
353,655743,Quebec,Montreal,H2T 2J6,Female,High School or Below,60806.0,Single,Star,4505.85,Standard,2013,7,0,0
354,787472,Ontario,Toronto,M2M 7K8,Female,College,73455.0,Single,Star,4506.66,Standard,2017,9,0,0
355,667687,Ontario,Toronto,M8Y 4K8,Female,College,73455.0,Single,Star,4512.2,Standard,2018,11,0,0
356,348920,Quebec,Montreal,H2T 9K8,Male,Bachelor,95947.0,Married,Star,4515.18,Standard,2013,4,0,0
357,523394,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,95947.0,Married,Star,4515.18,Standard,2014,11,0,0
358,430521,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,47639.0,Divorced,Star,4515.45,Standard,2018,12,0,0
359,981581,British Columbia,Dawson Creek,U5I 4F1,Female,High School or Below,71398.0,Married,Star,4517.91,Standard,2013,10,0,0
360,639510,Manitoba,Winnipeg,R2C 0M5,Female,College,73455.0,Single,Star,4518.02,Standard,2012,12,0,0
361,744675,Ontario,Kingston,M9K 2P4,Female,Bachelor,60757.0,Married,Star,4521.19,Standard,2015,2,0,0
362,289177,Ontario,Toronto,M2P 4F6,Male,Bachelor,55909.0,Married,Star,4525.28,Standard,2014,12,0,0
363,271641,Alberta,Edmonton,T9G 1W3,Male,College,73455.0,Married,Nova,3256.77,2018 Promotion,2018,3,2018,12
364,357149,Quebec,Hull,J8Y 3Z5,Female,College,73455.0,Married,Star,4526.13,Standard,2016,5,0,0
365,876207,Quebec,Montreal,H2T 2J6,Female,Bachelor,99902.0,Married,Star,4526.95,Standard,2014,7,0,0
366,224384,Ontario,Toronto,M2M 7K8,Female,Bachelor,97789.0,Married,Star,4528.74,Standard,2013,4,0,0
367,650445,Ontario,Toronto,M8Y 4K8,Female,Bachelor,79568.0,Married,Star,4529.06,Standard,2016,8,0,0
368,399982,British Columbia,Vancouver,V6E 3D9,Female,College,73455.0,Single,Star,4529.98,Standard,2013,6,0,0
369,228984,British Columbia,Kelowna,V09 2E9,Male,Bachelor,57254.0,Married,Star,4530.53,Standard,2015,11,0,0
370,221388,Ontario,Sudbury,M5V 1G5,Male,College,73455.0,Married,Star,4531.37,Standard,2013,7,0,0
371,710053,Quebec,Montreal,H2T 9K8,Female,Bachelor,49253.0,Married,Star,4531.37,Standard,2016,6,0,0
372,591576,Quebec,Montreal,H2Y 4R4,Female,College,73455.0,Single,Star,4531.68,Standard,2012,11,0,0
373,696577,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,58713.0,Single,Nova,3757.8,2018 Promotion,2018,4,0,0
374,836475,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,75487.0,Married,Star,4540.38,Standard,2014,8,0,0
375,686223,Alberta,Banff,T4V 1D4,Male,Bachelor,33651.0,Married,Nova,3837.45,2018 Promotion,2018,4,0,0
376,450979,Quebec,Tremblant,H5Y 2S9,Male,College,73455.0,Divorced,Star,4541.26,Standard,2018,11,0,0
377,392235,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,53768.0,Single,Star,4542.41,Standard,2013,7,0,0
378,529218,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,4547.16,Standard,2015,2,0,0
379,549132,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,56443.0,Married,Star,4547.89,Standard,2017,5,0,0
380,782523,Ontario,Toronto,M2P 4F6,Female,Bachelor,56443.0,Married,Star,4547.89,Standard,2018,9,0,0
381,566343,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Married,Star,4548.29,Standard,2013,12,2015,4
382,263729,Ontario,Trenton,K8V 4B2,Female,Bachelor,94208.0,Single,Star,4554.56,Standard,2014,3,2014,11
383,326561,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,94208.0,Single,Star,4554.56,Standard,2015,1,2017,5
384,430880,Alberta,Calgary,T3E 2V9,Female,Bachelor,102644.0,Single,Nova,5272.19,2018 Promotion,2018,4,0,0
385,216652,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,73496.0,Married,Nova,5387.93,2018 Promotion,2018,2,2018,10
386,561092,Quebec,Hull,J8Y 3Z5,Male,High School or Below,48849.0,Married,Star,4558.43,Standard,2018,11,0,0
387,234866,Nova Scotia,Halifax,B3J 9S2,Male,College,73455.0,Single,Star,4558.59,Standard,2014,8,0,0
388,721984,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,59500.0,Married,Star,4558.97,Standard,2017,3,0,0
389,772397,Ontario,Kingston,M9K 2P4,Male,High School or Below,80050.0,Married,Star,4561.27,Standard,2014,4,0,0
390,685792,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60582.0,Divorced,Star,4563.02,Standard,2016,7,2017,9
391,344199,Ontario,Thunder Bay,K8T 5M5,Male,College,73455.0,Married,Star,4563.87,Standard,2012,7,0,0
392,909385,Ontario,Sudbury,M5V 1G5,Male,High School or Below,44510.0,Single,Star,4564.51,Standard,2016,3,0,0
393,211043,Yukon,Whitehorse,Y2K 6R0,Female,College,73455.0,Single,Star,4566.12,Standard,2012,7,0,0
394,459801,Ontario,Toronto,M8Y 4K8,Female,College,73455.0,Single,Star,4568.82,Standard,2012,6,0,0
395,958243,Ontario,London,M5B 3E4,Male,College,73455.0,Married,Star,4569.88,Standard,2017,1,0,0
396,517758,Yukon,Whitehorse,Y2K 6R0,Male,Doctor,269011.0,Divorced,Star,4570.67,Standard,2012,12,0,0
397,712062,Ontario,Kingston,M9K 2P4,Male,Doctor,269011.0,Divorced,Star,4570.67,Standard,2016,8,0,0
398,845945,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,98851.0,Divorced,Star,4571.51,Standard,2014,1,0,0
399,324707,Quebec,Montreal,H2Y 2W2,Male,College,73455.0,Married,Star,4572.04,Standard,2013,3,0,0
400,184635,Ontario,Toronto,M1R 4K3,Female,Bachelor,104581.0,Single,Star,4574.52,Standard,2014,10,0,0
401,947123,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,55985.0,Single,Star,4574.92,Standard,2017,11,2018,4
402,432598,Ontario,Toronto,P2T 6G3,Female,Bachelor,67447.0,Married,Star,4576.76,Standard,2014,9,0,0
403,524483,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,67447.0,Married,Star,4576.76,Standard,2014,12,0,0
404,413445,Quebec,Montreal,H2T 9K8,Female,Bachelor,68171.0,Divorced,Star,4582.16,Standard,2017,8,2018,4
405,257575,Ontario,Toronto,M8Y 4K8,Male,Bachelor,82460.0,Married,Star,4582.67,Standard,2016,6,0,0
406,352834,Ontario,Trenton,K8V 4B2,Male,High School or Below,58212.0,Married,Star,4582.69,Standard,2017,8,0,0
407,127590,Quebec,Montreal,H2T 9K8,Male,Bachelor,80927.0,Married,Star,4582.9,Standard,2017,4,0,0
408,846374,Ontario,Toronto,P1J 8T7,Male,Bachelor,48538.0,Married,Star,4583.1,Standard,2016,3,0,0
409,651054,Ontario,Toronto,P5S 6R4,Male,Bachelor,101280.0,Married,Star,4583.75,Standard,2018,5,0,0
410,674637,Alberta,Calgary,T3E 2V9,Female,Bachelor,83167.0,Married,Nova,5395.83,2018 Promotion,2018,3,0,0
411,130368,Ontario,Toronto,M2M 7K8,Male,Bachelor,92859.0,Married,Star,4591.63,Standard,2013,10,0,0
412,752331,Quebec,Montreal,H2T 2J6,Female,Bachelor,85766.0,Married,Star,4592.15,Standard,2015,3,0,0
413,986825,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,85766.0,Married,Star,4592.15,Standard,2013,9,0,0
414,882024,British Columbia,Vancouver,V6E 3Z3,Male,College,73455.0,Married,Star,4594.26,Standard,2018,9,0,0
415,981343,Ontario,Trenton,K8V 4B2,Male,College,73455.0,Married,Star,4594.26,Standard,2012,10,0,0
416,101581,Ontario,Toronto,P5S 6R4,Male,Bachelor,87781.0,Married,Star,4595.46,Standard,2012,10,0,0
417,321557,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,101826.0,Divorced,Star,4595.52,Standard,2013,12,2014,9
418,390719,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,69609.0,Married,Star,4598.24,Standard,2014,3,2014,10
419,329358,Ontario,Ottawa,K1F 2R2,Male,Bachelor,89923.0,Single,Star,4599.76,Standard,2018,1,0,0
420,497494,Quebec,Montreal,H2T 2J6,Male,Bachelor,59207.0,Married,Star,4601.91,Standard,2016,7,0,0
421,821379,British Columbia,Victoria,V10 6T5,Female,Bachelor,59207.0,Married,Star,4601.91,Standard,2017,9,2018,5
422,361816,British Columbia,Victoria,V10 6T5,Female,High School or Below,65673.0,Single,Star,4605.04,Standard,2014,3,0,0
423,517612,Ontario,Kingston,M9K 2P4,Male,High School or Below,65673.0,Single,Star,4605.04,Standard,2013,7,2016,1
424,734192,Newfoundland,St. John's,A1C 6H9,Male,High School or Below,65673.0,Single,Star,4605.04,Standard,2016,1,0,0
425,774724,British Columbia,Vancouver,V6E 3D9,Female,High School or Below,65673.0,Single,Star,4605.04,Standard,2016,5,0,0
426,984824,Alberta,Edmonton,T9G 1W3,Female,Bachelor,94891.0,Married,Nova,5500.01,2018 Promotion,2018,4,0,0
427,906396,Ontario,Ottawa,K1F 2R2,Male,College,73455.0,Single,Star,4606.27,Standard,2016,1,0,0
428,722976,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,53315.0,Married,Star,4617.39,Standard,2016,10,0,0
429,747304,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62030.0,Divorced,Star,4617.84,Standard,2012,7,0,0
430,613804,Ontario,Toronto,M2Z 4K1,Female,College,73455.0,Single,Star,4620.39,Standard,2016,6,0,0
431,995877,Quebec,Hull,J8Y 3Z5,Male,College,73455.0,Single,Star,4623.54,Standard,2018,1,0,0
